beatmap_name,mods,stars_live,neg_loglik_SS
Memme - Xiao Long Bao [Another],NM,4.409428386549549,28.84302503158543
Ryu* - I'm so Happy [Extreme],NM,4.960661358653578,28.759533340382337
KNOCK OUT MONKEY - BRAVE OUT (TV Size) [THE TRUTH],NM,6.328118931452785,28.694009925827515
Yooh - snow storm -euphoria- [EXHAUST],NM,4.796489524198316,28.642035342692996
Sellouts - Spotify Ads [AWESOME SCREEN AWESOME CAMERA LONG LASTING BATTERY LIFE],NM,8.59713157132467,28.63552940415976
Trivium - Down From The Sky [Heavensfall],HD,5.082228349730671,28.443243336457783
yuikonnu - Heart no Atoaji [Insane],NM,5.095447859869473,28.42632223509748
Maneki Kecak - Atashi no Nokori Zenbu Ageru [Daydream],HD,6.552538753399044,28.398958001736126
Utsu-P feat. Kagamine Rin - Tokyo Teddy Bear [Harupion's Extra],NM,6.113620654543114,28.36253444979678
Hige Driver join. SELEN - Dadadadadadadadadada [SPECIAL],NF,6.340910856515404,28.34868422327908
TEARS OF TRAGEDY - Spring Memory [Satellite & ponbot's Bittersweet Memories],HD,5.331742975045103,28.26062046160695
Within Temptation - The Unforgiving [Stairway to the Skies],FL,3.0198007939020157,28.216811301525365
Niji No Conquistador - zutto summer de koishiteru [Summer is only beginning],NM,8.56750690199912,28.199432112514593
Madsonik & Kill the Noise Ft. Tom Morello - Divebomb [DIVE BOMB],HDNF,7.979863835618032,28.185189429086172
"nano - Star light, Star bright (TV Size) [Destiny]",NM,6.310230286081247,28.134035419989416
Bentham - Chicago [Re: Wonder],NM,6.035929130394807,28.100758103686474
ALiCE'S EMOTiON - Dark Flight Dreamer [Shawajoy's Lunatic],NM,5.288097234210721,28.063295769141902
yanaginagi x THE SIXTH LIE - LEVEL (TV Size) [Expert],NM,4.916578728410146,28.028259451550724
DJ Totoriott - Chloe [yf's Extra],NM,5.942771037125552,28.015723921824208
UNDEAD CORPORATION - Yoru Naku Usagi wa Yume o Miru [Madness],NM,6.925652321080635,27.977276472432763
THE ORAL CIGARETTES - Miss Tail [Blackito's Expert],NM,4.963619912923408,27.96551956261769
Imperial Circus Dead Decadence - Uta [Collab],NM,5.093824903114868,27.926986478048683
MISSING HEART - MOONLIGHT SHADOW (New Vocal Version) [Heavy],HT,4.432036266217265,27.909882172577994
Akatsuki Records - KARMANATIONS [Reincarnation],NM,6.08917689331073,27.904943381798265
Araki - Chiisana Koi no Uta (Synth Rock Cover) [Together],NF,8.162949190880429,27.903468536550314
Wakeshima Kanon - Tsukinami [Nostalgia],NM,6.14668942876174,27.83747659224491
THE ORAL CIGARETTES - GET BACK [Somewhere],NM,6.055971524853004,27.816222234120417
EVO+ - [A]ddiction [117's Insane],NM,4.153993926216471,27.811494033339677
Project Grimoire - Caliburne ~Story of the Legendary sword~ [Extra],HD,5.812359430586006,27.787069543565195
Reol - Asymmetry [P A N's Extra],NM,5.488201046300329,27.720335123361693
UNISON SQUARE GARDEN - Phantom Joke (TV Size) [A r M i N's First Order],NM,6.349626880142682,27.7138547320581
Hoshimachi Suisei - GHOST [Meg's Extra],NM,5.6222626352127225,27.689666770099947
Imperial Circus Dead Decadence - Shinbatsu o Tadori Kyoukotsu ni Itaru [Mun's Expert],NM,6.3056554280444574,27.66223008925909
Our Stolen Theory - United (L.A.O.S Remix) [Eternity],NM,5.936445305891063,27.57076567054083
Kobaryo - Cartoon Candy [Girl's Mocha Cappucino Deluxe],NM,7.39046090766434,27.55271118280433
Geri Halliwell - It's Raining Men [HP's Slip 'n Slide Mishap],NM,4.187495281240802,27.533940364568174
Krewella - Live for the Night (Nightstep Mix) [-Yuzuriha's Insane],HD,4.070018463513164,27.482617658385664
S3RL - Pika Girl [Insane],NM,4.572619789643944,27.473920633218704
Hikaru Station - My R [Letting Go],NM,6.519589397306898,27.437953517896954
Nhato - Gekka [zerooooo],HDNF,6.8260477894540585,27.409918878399804
"MY FIRST STORY feat. chelly (EGOIST) - 1,000,000 TIMES [AGAIN AND AGAIN]",NM,6.194000608904196,27.36505047412126
DragonForce - Ashes of the Dawn [Insane],NM,4.740297909416454,27.331271630149153
THE ORAL CIGARETTES - ReI [Suou's Insane ft. torriru],HD,4.641608643857884,27.23221507777076
ShinRa-Bansho - Kakumei no bullet [UberFazz's Lunatic],NM,5.0152955284073,27.222445573160716
Uesaka Sumire - EASY LOVE (TV Size) [TEASING MASTER],NM,6.0813456011122,27.201785469532958
Azusa Tadokoro - Koroaruki [Extra],NM,6.1912790373750015,27.20119764736684
CloZee - Koto [CChu's Intense],HD,5.098392139314639,27.170834865619
Tsukumo Sana - Astrogirl [BEEEG Galaxy],NM,4.8836751474308855,27.165396039139885
Ling Yuan yousa - Kami no Manimani [dance! dance!],NM,5.906146614466805,27.055841837811453
Kozato snow - Rengetsu Ouka [hana],NM,6.198485924962958,27.021410522859
HoneyWorks feat. sana - Ijiwaru na Deai [wkyik meets love],NM,5.135514830690645,26.968133584553136
xi - Halcyon -Long Version- [Demigod],NM,5.314979143191264,26.861593631751383
Dark PHOENiX - Taketori Hishou [Extra],NM,5.049798085941978,26.851803588898186
BAND-MAID - DICE [X],HD,6.475992132815519,26.819624784160595
MASAKI (ZUNTATA) - Touhou Kijinretsu [ItsWinter's Insane],NM,4.859252415378565,26.768993124808382
Calliope Mori x Gawr Gura x DECO*27 - Q [Queen],NM,6.034200901221582,26.721190539783578
L.E.D.-G - BITTER CHOCOLATE STRIKER [ANOTHER],NM,7.521826403207598,26.698857808588777
PSYQUI - Hype feat. Such (lapix Remix) [Seeing Stars],HD,5.745613208902262,26.655663940230042
Sangatsu no Phantasia - Pink Lemonade [Expert],NM,5.415587621229518,26.593490858140107
Seiryu - BLUE DRAGON [Blue Dragon],NM,7.002203437677592,26.527165027513192
ShinRa-Bansho - Dramatic Hizakurige [adioni's Expert],NM,5.926606788443241,26.50800822273858
Inori Minase - Yume no Tsubomi [Promise],NM,5.997925103250685,26.497010065762808
Neko Hacker - Kuishinbo Hacker feat. Kuishinbo Akachan [EX],HDNF,5.668591916408603,26.46471321184307
Inori Minase - Yume no Tsubomi [Promise],HD,5.997925103250685,26.35004687756176
Marcioz - Mate Um Bonito Hoje Mesmo! [Extreme],NM,6.343043699070304,26.32381031537094
Reol - Asymmetry [captin's Extra],HD,5.968649923531777,26.26774382320293
TrySail - High Free Spirits -TV.Ver- [StarR's Extra],NM,6.01827329823593,26.242829774300187
