beatmap_name,mods,stars_live,neg_loglik_SS
pyrokinesis - absolutely black body [sssssssssssWs!],NM,5.935048587524633,28.068304978237112
Maneki Kecak - Atashi no Nokori Zenbu Ageru [Daydream],HD,6.552538753399044,28.008687692455386
I love you Orchestra - Coconut Love [Expert],NM,5.542809901346272,28.001821176969088
Yorushika - Hana ni Bourei [Phantom],NM,4.673647317782368,27.95370032661263
team Umifure - DEEP BLUE TOWN e Oide yo [Mir's Expert],NM,5.02526082452507,27.945264642732184
Wakeshima Kanon - Tsukinami [Nostalgia],NM,6.14668942876174,27.926342695865667
Akatsuki Records - KARMANATIONS [Reincarnation],NM,6.08917689331073,27.873531165900147
Machico - fantastic dreamer [Meg's Extra],NM,5.283468846216545,27.87084299049871
Silentroom - Nhelv [iniquitatem],NM,6.42599838139083,27.83680800703797
CHiCO with HoneyWorks - Kessen Spirit (TV Size) [Sotarks' Revolution],NM,6.22377601735035,27.815268993529507
Reol - Asymmetry [captin's Extra],HD,5.968649923531777,27.749331036249202
TheLaxOne - Skrillex Circulation [Rekt!],HD,6.301633054321105,27.6619197573915
Omoi - Snow Drive(01.23) [NiNo's Expert],NM,6.621448661951399,27.62850161268247
LiSA - Tsumibito [Desire],NM,6.214900175781255,27.59945255808504
Infected Mushroom - The Pretender [Pretender],NM,5.492186810814076,27.557708306767616
Reol - Asymmetry [-Leadercela-'s Insane],NM,4.90113808764314,27.507447468385443
Shikai Yue - Telecaster B-boy [Free and Dead as a Bird],NM,5.25607582122577,27.489778743786182
Within Temptation - The Unforgiving [Stairway to the Skies],FL,3.0198007939020157,27.485894586701427
Sabaton - The Last Stand [In The Name Of God],HD,6.232630082667349,27.426689548827213
Grant Kirkhope - King Sandybutt's Tomb [I    N    S    A    N    E],NF,4.402617735271256,27.293742038576852
yuikonnu - Heart no Atoaji [Sotarks' Emotions],NM,6.043173541575692,27.262083984430355
HISATOMI - lullaby (feat. KIRA) (uet Remix) [one more before i go...],NF,7.017241634326382,27.20686356620928
TOMINAGA TOMMY HIROAKI - JoJo ~Sono Chi no Sadame~ Archetype MIX Ver. [Overdrive],NM,6.037285121872459,27.165535182809798
Fujijo Seitokai Shikkou-bu - Best FriendS -TV Size- [Fycho's Insane],NM,4.899453178072098,27.093505209264595
"Poppin'Party - Live Beyond!! [Let's Live, Smile, Run, and Shout!!]",NM,6.172393291225098,27.07571927148053
nowisee - confusion [Mordred's Expert],NF,5.763954176743389,27.04788488253906
dj TAKA - quaver [NiNo's Extra],HDNF,6.177969879748346,27.017748415157214
the peggies - Ashiato (TV Size) [Aistre's Insane],NM,4.22840231378513,26.921545565635256
"25-ji, Nightcord de. x Hatsune Miku - Jack Pot Sad Girl [Marionette Inside the Box]",NM,5.238657508403973,26.911019491732525
Avenged Sevenfold - Save Me [Tragedy],SD,6.099036951036571,26.865101512119274
Madsonik & Kill the Noise Ft. Tom Morello - Divebomb [DIVE BOMB],HDNF,7.979863835618032,26.81976946608766
Utsu-P feat. Kagamine Rin - Tokyo Teddy Bear [Extreme],NM,6.592121667897423,26.8169819017634
Crywolf - Eyes Half Closed [Remap],NM,5.460696398773201,26.789968383828985
PSYQUI - Hype feat. Such [Nightfall],NM,7.217601020004529,26.783931134041772
Uesaka Sumire - EASY LOVE (TV Size) [TEASING MASTER],NM,6.0813456011122,26.775219975526564
Camellia - Fastest Crash [Collab Insane],NM,4.733254404453967,26.735283884040598
L.E.D.-G - BITTER CHOCOLATE STRIKER [ANOTHER],NM,7.521826403207598,26.677708575198345
"Imperial Circus Dead Decadence - Yomi yori Kikoyu, Koukoku no Tou to Honoo no Shoujo. [Reverberation]",NM,6.8099895259797405,26.656893813041695
PassCode - Ray [Extreme],NM,6.287865116234021,26.6506162729436
Various Artists - Julaaaan's Triangle Jump Training 2 [On My Own],NM,8.80758823266472,26.6286311116769
ZUTOMAYO - Kan Saete Kuyashiiwa [geragera],NM,5.738488799279255,26.617847702149017
supercell - Kimi no Shiranai Monogatari -TV Edit- [Insane],NM,4.691665670365287,26.610603945244783
THE ORAL CIGARETTES - 5150 [Sotarks' Cataclysm],NM,6.576322302047047,26.58781823452709
Meramipop - Secret Desire - Dyes Remix - [Irregular],NM,5.720579675353054,26.537784320835467
Chikamori Kayako - Kigurumi Sungeki [La~ La La ~~ La La La. La. La.],NM,7.796994437900775,26.52792811031369
kalon. - Juubaku [VINXIS' Insane],NM,4.819220719584577,26.51763418350509
PSYQUI - Hype feat. Such [Phosphene],NM,5.481670439866509,26.484782065700408
Hoshimachi Suisei - phony [Sui-chan wa Kyou mo Kawaii!],NM,5.149536083167064,26.46208519025889
Imperial Circus Dead Decadence - Shinbatsu o Tadori Kyoukotsu ni Itaru [Extra Collab],NM,5.593598811571934,26.456517923415518
ONE OK ROCK - Take me to the top [Sotarks' Ascension],NM,6.696545677833401,26.439558238977234
penoreri - Preserved Valkyria [Arles],NM,8.455072693948164,26.432734046723432
Eve - Outsider [Extra],NM,5.174943067689647,26.427834772299573
Panda Eyes & Teminite - Highscore [Game Over],NM,7.334755293352658,26.42770397688965
Yorushika - Deep Indigo [That's Why I Gave up on Mapping],HD,7.168995355888112,26.41976336244573
t+pazolite - Party in the HOLLOWood feat. Nanahira [EXTreme],NM,5.777577224380533,26.399980138693934
Breaking Benjamin - Breath [Extra],NM,5.272865847352444,26.398083278684336
DystopiaGround - AugoEidEs [oyasumi],NF,7.221914157087275,26.347080742608465
:)  feat. KAFU - Egonomy [fleX],NM,6.59679785643529,26.296664949372193
TrySail - High Free Spirits -TV.Ver- [StarR's Extra],NM,6.01827329823593,26.29509151264284
"nano - Star light, Star bright (TV Size) [Destiny]",NM,6.310230286081247,26.279995988844767
HAG - Arrow [Firika's Insane],NM,4.4065990832358,26.251931394588127
Araki - Chiisana Koi no Uta (Synth Rock Cover) [Together],NF,8.162949190880429,26.1782453776443
DystopiaGround - AugoEidEs [oyasumi],HD,7.221914157087275,26.173309481018137
Fanatic - Seishoujo Syndrome [mega kolab],NM,9.24920340472265,26.171056319255094
"Aethral - It's Boss Time, dude [$$$$]",HD,5.558755910247779,26.149325042810737
Susumu Hirasawa - SWITCHED-ON LOTUS [Lotus],NM,6.59931385969484,26.121859337395268
saradisk - 168 - 401 [Insane],NM,4.335289418115017,26.120435463029306
Culprate - Beast (Vorso Remix) [JeZag's Insane],NM,4.603033368584693,26.026639467132807
Kobaryo - Tool-Assisted Speedcore (TQBF Frame Advance RMX) [Delete The World],NF,8.064830773157961,25.992637276105423
Kobaryo - Tool-Assisted Speedcore (TQBF Frame Advance RMX) [Delete The World],NM,8.064830773157961,25.992637276105423
"AliA - Kakurenbo [Ready, Set, Go!]",NM,6.0970194244842,25.94746892268391
Mitsuki Kotono - Fuyu ni Saku Hana [Nostalgia],HD,5.4499804094956,25.91568725568802
3R2 - Mischievous Masquerade [Casual],NM,6.055672154015285,25.82306456193267
GHOSTEMANE - Mercury: Retrograde [Kalindraz's Insane],NM,4.458197192814949,25.72695824892951
DJ OKAWARI - Flower Dance [Titania 9.7],NM,7.816623356323934,25.725119869161496
Kurosaki Maon - Gravitation (TV Size) [Imagine Breaker],NM,6.796460523767266,25.680532738578446
UNDEAD CORPORATION - Yoru Naku Usagi wa Yume o Miru [Lunatic],NM,5.195631744150684,25.675431433360714
Stormzy - Big For Your Boots [#Merky],NM,6.151172497031842,25.67039969860613
Hana - Sakura no Uta [litoluna's Extra],HD,5.504154785831231,25.667985084914818
Camellia - We Could Get More Machinegun Psystyle! (And More Genre Switches) [Frick],NM,6.776204952228868,25.66618170461668
Ray - km/h (TV Size) [A r M i N's Extra],NM,5.89130654591683,25.646575517537308
FROZEN QUALIA - Present [Petal],NM,5.68195602194873,25.604262996810164
Shoji Meguro - Kimi no Kioku (Aethral Remix) [Remembrance],NM,5.25817665559076,25.56359517510169
THE ORAL CIGARETTES - Flower [Cataclysm],NM,6.27094903165291,25.56074509292023
"storyteller(cosMo x GAiA) feat. IA, Kagamine Rin - Anti the EuphoriaHOLiC [Nowa's Insane]",NM,4.609224988307346,25.555443737479933
765 MILLION ALLSTARS - UNION!! [We are all MILLION!!],HD,6.250291569277183,25.41100109221607
Tokyo.MeltiMelt - the Beautiful Cure feat. nayuta [Magnificat],NM,6.620203445251212,25.388764230822744
"otetsu - Minamo no Sakura, Yume wa Sakayume [NiNo's Extra]",HD,5.61641774595974,25.375593305765726
Komiya Mao - (can you) understand me? [heh?],NM,5.30876708968913,25.37074003760154
Camellia feat. Nanahira - Kizuitara Shunkashuutou [Seasons],HDNF,9.550961949601014,25.33251699460284
Bladee - Hotel Breakfast [Good boyy],NM,3.984093776220012,25.32805309029725
Various Artists - Jump Training Collection #3 [Final Level!! - Yuudachi no Ribbon],NM,7.998304907793063,25.30997417078379
Reol - Streaming Heart [CRN's Extra],NM,6.323480057864983,25.30301183257081
Breathe Carolina & Sunstars - DYSYLM [Extra],NM,5.652702432457231,25.2876146429553
Bad Bunny - La Santa (feat. Daddy Yankee) [no te hagas tu eres igual],NM,4.7591649506834095,25.277512414643862
Kano - Dear Brave [Bravery],NM,6.021465303683091,25.268397283150083
Ayane - FaV -F*** and Vanguard- [Happiness],NM,5.94996352827725,25.247917196996966
Kayano Ai - Oracion(TV-Size) [wkyik's Insane],NM,4.4372691994646125,25.14825918494337
Laur - Sound Chimera [Chimera],NM,8.208373552214619,25.129164402481628
DECO*27 - Streaming Heart feat. Hatsune Miku [Extra],NM,5.386261210870192,25.075248351325946
AKINO from bless4 - MIIRO [Miiro],NM,5.459550910945023,25.061632460890195
Marcioz - Mate Um Bonito Hoje Mesmo! [Extreme],NM,6.343043699070304,24.96567247675511
Foreground Eclipse - Storytellers [Lunatic],NM,4.586962020894932,24.90006719827629
Ray - km/h (TV Size) [Gotta Go Fast!],NM,6.467316461886227,24.87592057589813
Helblinde - Putin's Boner [Extra],NM,5.808594853943038,24.83220071366075
AZKi - Fake.Fake.Fake [Collab Extra],NM,5.732946180419504,24.795974279316706
BTS - IDOL [Collab Hard],NM,3.1196484395143957,24.75638878916022
MYUKKE. - NO ONE YES MAN [PEACE],NM,6.1907497953841135,24.742964964567182
toby fox - Last Goodbye [Determination],NM,5.771534023477088,24.732599720952102
t+pazolite - CENSORED!! [XXX!!!],NM,7.420015133390476,24.700637342088186
Miraie - Gucci Gucci Literature Club's Not Hot (ft. Monika) [Elcheer's Extreme Cancer],NM,6.821275074432141,24.685343873323983
LVTHER - Some Kind Of Magic (Feat. MYZICA) [Walao's Insane],HD,4.1521458362119095,24.684566240909476
Araki - Teo [Sotarks' Insane],NM,4.564661314419329,24.67659801847507
Porno Graffitti - THE DAY [Meyrink's Insane],NM,5.136562006446535,24.665585769379316
WALKUERE - Ikenai Borderline [Insane],NM,4.815547565654051,24.663215368997037
Seiryu - BLUE DRAGON [Blue Dragon],NM,7.002203437677592,24.65185821132028
ClariS - SHIORI -TV size mix- [Habi's Extra],NM,5.16378423609836,24.638311926125567
Aimiya Zero - -ERROR [Drowning],HD,7.404080235164623,24.625017728535834
Lia - Bravely You (TV Size) [-Tochi's Insane],NM,4.62342511464313,24.62128136696083
kurokumo - God-ish [Gott ist tot],HD,6.340518387529521,24.61264627409652
va - jump pack [A FOOL MOON NIGHT],NF,10.084165271063858,24.576631874554387
Bad Bunny x Mora - Una Vez (Cut Ver.) [PKHG'S HARD],NM,3.288630202611199,24.560477117286005
Toyama Nao - Gunjou Infinity [Abelia's Insane],NM,4.655378684491327,24.431624042871107
DECO*27 - Animal feat. Hatsune Miku [qq],NM,6.899017920753082,24.425268996362398
ZAQ - Caste Room [tomadoi & Karen's Ascension],NM,5.932821239378373,24.358310837073258
Linked Horizon - Guren no Yumiya (TV Size) [Insane],NM,4.083471159346917,24.354069053328267
AKINO from bless4 & CHiCO with HoneyWorks - MIIRO vs. Ai no Scenario [Tatoe],HD,5.981800049748241,24.29801700173538
"kis-kis - ne uchi (Cut Ver.) [stop feeding me all this content, my head feels bloated]",NM,6.4197157762591655,24.28372373759776
HitoshizukuP x Yama - Crazy nighT [EnD],HDNF,8.553634842059086,24.252854592321427
Ando Hirokazu - Gourmet Race [Expert],NM,4.796897369941673,24.21430714792664
Nakamura Meiko - Core of Spark [Dash the Heart],NM,6.452988455987439,24.16166085337713
LiSA - confidence driver (Cut Ver.) [Expert],HD,6.161229549423613,24.14760194109484
Ye Mao - Red Sun In The Sky [Insane],NM,4.543203657605347,24.111170743970423
Hoshimachi Suisei with Hololive Fantasy - Saga Jihen [newteurre's Extra],NM,5.208883789338212,24.104375085629886
Mrs. GREEN APPLE - Inferno (TV Size) [Fire Force],HD,4.713284815702212,24.079669086370657
Frederic - oddloop [queerish dances],NM,5.263776303854461,24.057518279927358
Kidd Tetoon feat. Diego Smith - Illuminati (Cut Ver.) [Secreto],NM,5.028900126509875,24.031532551455154
Down - Ekoro [Light Insane],NM,3.912977660107855,23.942237393718784
Niji No Conquistador - zutto summer de koishiteru [Ultra],NM,7.196046655601705,23.915177318913894
ClariS - Hitorigoto -TV MIX- [Xxdeathx's Insane],NM,4.942731250495896,23.779008748094412
TAROLIN feat. Katakiri Rekka - Cardinal Rave [Expert],HD,5.523466183805998,23.760246666171454
M2U - A Bella! (feat. Lucy) [X],NF,5.823539175949553,23.7539266052036
amazarashi - Kisetsu wa Tsugitsugi Shindeiku [Insane],HDSD,4.795324452391016,23.737314019124597
Linkin Park - Breaking The Habit [turbo kolab],NM,7.643965385720611,23.732557207440838
Wakeshima Kanon - Not For Sale Fossil [Frail],HD,6.184569050609928,23.692137840689853
Suzuki Konomi - Realize (TV Size) [Grasp of the Undying],NM,6.303162442349645,23.6905705114253
Three feat. Kagamine Len - Ego Rock [Extra],NM,5.043585024830764,23.643747574970412
odaxelagnia - nicololi [for weak CS3 HP2],NM,9.14676840788312,23.552191364115785
Carlito - Poco Loco [pinata why u explode],NM,8.38046863138218,23.514297933183816
Nekomata Master+ - chaos eater -IIDX edition- [Kyumo's Another],NM,4.945873273954036,23.51219962260695
Laur - Sound Chimera [Orthrus],HD,4.49444482713089,23.48006178046473
shikata akiko - Katayoku no tori [Arles],NF,8.560100840733394,23.462269365137786
RADWIMPS - Zen Zen Zense (movie ver.) [Extra: Taki],NM,5.437408368685516,23.44050861036085
SPYAIR - Sakura Mitsutsuki (TV Size) [Aurora],NM,5.734609883550435,23.38824512643282
Nakiri Ayame - KING [Cruelty],NM,5.247773035658418,23.283125988404294
Kano - Walk This Way! (Cut Ver.) [Happiness!],NM,7.866514471896712,23.281897096455175
OxT - Silent Solitude [Ipas' Insane],NM,4.103263523839131,23.277130356963305
cYsmix - triangles [Expert],NM,4.957406434202866,23.263999941199568
Dark PHOENiX - Ryokugan no Jealousy [Green-Eyed Monster],NM,6.819662027980455,23.235481982073665
MIMI feat. Hatsune Miku - Marshmary [Horizon],NM,5.491229107157984,23.226100020529962
Roselia - This game [Last Game],NM,5.612609502323772,23.22121102990679
YOASOBI - Yoru ni Kakeru [Hard],NM,3.2218905994377494,23.20175243481731
Niji No Conquistador - zutto summer de koishiteru [Summer is only beginning],NM,8.56750690199912,23.144454347441496
MIMI feat. Hatsune Miku - Marshmary [Horizon],HD,5.491229107157984,23.12644523706924
glass beach - bedroom community (tv size) [Julaaaan's Community],NM,7.281060635494193,23.078001946672607
Franchouchou - Saga Jihen [The jealous dance of a distressed butterfly],NF,6.277362115608286,22.98479663609338
Mrs. GREEN APPLE - Ao to Natsu [Reform's Summer],NM,6.137167591692602,22.930929630020408
sweet ARMS - I swear (TV Size) [Yasai's Extra],NM,5.352418513198581,22.92588608327238
fhana - little secret magic [HB's Expert],NM,5.508058754582943,22.91323067503774
Mrs. GREEN APPLE - Ao to Natsu (katagiri Bootleg) (Sped Up Ver.) [Summer],NM,9.217350507001605,22.907055821576947
SakiZ - osu!favourites [Marathon],NF,7.152229295478056,22.84384624365071
Ricky Montgomery - Cabo [Hard],NM,3.0214753719711043,22.831394511923108
THE ORAL CIGARETTES - Amy [Meg's Extra],NM,5.624847095826123,22.825985838064845
40mP feat. yuikonnu - Ame to Asphalt [Rain],NM,6.265702536619945,22.794721673555046
THE ORAL CIGARETTES - 5150 [Extra],NM,6.1804393061211815,22.719941827500865
DECO*27 - Ghost Rule [No One But CRN !!],NM,8.010053647024229,22.711876733270614
Sonny Shimoda & Shoebill - Relapped Foxification [Moderately Renarded],NM,2.973154776648804,22.626034461317037
u's - Korekara no Someday [Guy's Extra],HD,5.497953431270236,22.462381177899854
weyheyhey !! - UP THE BUM NO BAIIIIIBEEZ [JUMP AROUND],NM,7.010331876722278,22.457259246715537
ClariS - SHIORI -TV size mix- [Extra],NM,5.300088198235984,22.411782837842512
DETI RAVE - NA KIEVSKOM DINAMO [DINAMO],NM,6.165408274414939,22.398387336655478
Akatsuki Records - Trance Dance Anarchy [Don't Look Back],NM,6.843926227763996,22.353623348330025
"Little Glee Monster - Dakara, Hitori ja Nai (TV Size) [Happiness]",NM,5.763313176618038,22.309790427481566
KINEMA106 - Fly Away [Extra],HD,5.591382605863824,22.21978943976456
Hana - Songs Compilation [Sakura],NM,5.4824365777305895,22.20059007440036
Vickeblanka - Black Rover (TV Size) [Extreme],NM,7.002059015533613,22.139236968611485
umu. - humanly [facade],NM,8.941362887698606,22.071743785848767
Fujiwara Chika (CV: Kohara Konomi) - Chikatto Chika Chika (TV Size) [Chika],NM,5.795931512180427,22.022298500746935
yuikonnu - Uchouten Vivace [Vivace!],NM,4.726463261903368,21.86803504572788
inabakumori - Lost Umbrella [Extra],NM,6.119738789221205,21.840894773625887
MOMOIRO CLOVER Z - SANTA SAN [1-2-SANTA],NM,6.31782603717497,21.789781908575648
Yamajet feat. Hiura Masako - Sunglow [Harmony],HD,6.24619130825563,21.725553837087773
Colors*Slash - Colors Power ni Omakasero! [Rainbows],NM,6.032605115110572,21.62628835347476
Bentham - Chicago [Sky City],NM,6.679651300277105,21.600979899545173
Kano - Sukisuki Zecchoushou [NiNo's Extra],NM,6.423914496062989,21.50417201134494
Inugami Korone & Nekomata Okayu - Hyadain's Jojo Yujo [Yuuma & Amateurre's Insane],NM,4.899620120662165,21.368593264284346
REDALiCE - Pekorap Tropical House Remix [Extra],NM,5.760897255842509,21.359379634290093
Nogizaka46 - Yubi Bouenkyou (TV Size) [Glaceon's Extra],NM,5.54014725518093,21.331971531246417
Aqua - Barbie girl [Ultimate Cancer],NM,9.230689521443164,21.306798618797238
Akatsuki Records x Liz Triangle - First Memory / Next Memory [Marathon],NM,5.320512305459902,21.229024701475574
t+pazolite - Oshama Scramble! (IOException Edit) [Special],NM,6.583587399492515,21.047117651537782
Hyadain - Hyadain's Jojo Yujo (TV Size) [Hard!],NM,3.32123610035654,20.993142996767897
REDALiCE - Pekorap Tropical House Remix [Universal Daikaiten Peko Peko no Mai],NM,6.948137533917508,20.928948369560924
mimimemeMIMI - Harebare Fanfare [Hazu's Insane],NM,4.427604692807332,20.9167614953232
Colors*Slash - Colors Power ni Omakasero! [Mitsuboshi Jump!],NM,6.152124002147527,20.86146772516696
BLACKPINK - Pink Venom [Taste That!],NM,4.652882638434272,20.83914922236259
Aqours - Aozora Jumping Heart [Sunshine!!],NM,7.029270641890529,20.837566876791072
Bliitzit - Team Magma & Aqua Leader Battle Theme (Unofficial) [Catastrophe],NM,6.413248499271901,20.718898064155987
sweet ARMS - Trust in you (TV Size) [Another],NM,4.647580554289177,20.69960420144424
Panda Eyes & Teminite - Highscore [Extra],NM,6.011725066874355,20.683123316269295
Bliitzit - Team Magma & Aqua Leader Battle Theme (Unofficial) [Catastrophe],HD,6.413248499271901,20.651222630179056
"Wake Up, May'n! - One In A Billion [Rosiie's Insane]",NM,4.59351047039322,20.641848068801345
Nanahoshi Kangengakudan feat.Matsushita - Dance Number o Tomo ni [Dance Number],NM,5.544710443343845,20.591233462226242
HO-KAGO TEA TIME - Kira Kira Days [pkhg's Insane!!],NM,3.936885347861189,20.54918936536678
Ikimonogakari - Blue Bird feat. k*chan [ dj-Jo Remix ] TV Size [Kirishima-'s Expert],NM,4.866308962063394,20.51928948292725
Plan B - Candy (Speed Up Ver.) [KINKY NASTY],NM,8.30225984352743,20.487452960684163
TrySail - Utsuroi (Short Ver.) [browiec's Wisdom],NM,6.527377594374245,20.48592414274568
Delta Heavy & MUZZ - Higher Ground (feat. Cammie Robinson) (Cut Ver.) [Reaching Out],NM,4.540894127907169,20.45864049739173
Panda Eyes & Teminite - Immortal Flame (feat. Anna Yvette) [Insane],NM,4.2534621882027945,20.43619267533148
inabakumori - Lost Umbrella [kusano's Extra],NM,5.205322522291484,20.424630244434134
ELECTROCUTICA - Dependence Intension [AERIL'S INSANE],NM,4.504601070380006,20.34128843348661
kis-kis - ne uchi (Cut Ver.) [Reform's Expert],NM,5.44442688186405,20.294565362948127
Mizuki Nana - STARTING NOW! [Nowa's Hyper],NM,3.901687408751964,20.292251562295686
Oskar Schuster - Fjarlaegur (Cypix Remix) [Insane],NM,4.379244514551906,20.280141175021463
TRUE - Soundscape [Waji's Hard],NM,3.349183149639687,20.16169895139972
HO-KAGO TEA TIME - Kira Kira Days (Cut Ver.) [Reform's Expert],NM,5.452532018486074,20.14591253724955
Sellouts - Spotify Ads [AWESOME SCREEN AWESOME CAMERA LONG LASTING BATTERY LIFE],NM,8.59713157132467,20.094381520215983
Starset - My Demons [Insane],NM,4.49689077948158,20.02802527594966
MISATO - Necro Fantasia [Lunatic],NM,6.051965810858256,19.99182302160834
S3RL - I'll See You Again (feat. Chi Chi) [Hard],NM,3.2848538597456964,19.98622445775792
MISATO - Necro Fantasia [Lunatic],HD,6.051965810858256,19.923234044294933
Teminite & Panda Eyes - Highscore [extrad1881 (ar 10)],NM,8.335858264570993,19.740395764646838
DM DOKURO - SAVE (Encore) [Fatfan's Expert],NM,4.998148762685445,19.61782009763886
Gohma - Forward [Light Breakout],NM,5.207053173709062,19.58409386194676
Phao - 2 Phut Hon [2p51],NM,4.733015446427027,19.563031545282158
"Ben and Ben - Kathang Isip [Burst damage or damage over time, it's still the same when you let go.]",NM,3.3610841820547104,19.476025070354158
Bentham - Chicago [Expert],NM,5.544854941319404,19.31319315120934
John Newman - Love Me Again [Can you love me again?],NM,8.126157976077915,19.287137958060974
Panda Eyes & Teminite - Immortal Flame (feat. Anna Yvette) [Eternal Blaze],NM,7.003500155189385,19.1100396690007
Hyadain - Hyadain's Jojo Yujo (TV Size) [Karaage's Insane!],NM,3.9788163858492336,19.0826787220923
SHADOWRAZE - SHOWDOWN [add222's zxc],NM,7.25376018822169,19.050028434007896
kis-kis - ne uchi (Cut Ver.) [Insane],NM,4.365271551723425,19.007294502304237
KikuoHana - Desert Theater [Battle's Insane],HD,4.711530979980882,18.993198908851895
YOASOBI - Love Letter [Please accept my overflowing emotions.],HD,4.416882050114285,18.9873891175799
Starset - My Demons [Survivability],HD,5.455327783941995,18.87191945052146
Tomatsu Haruka - courage (TV Size) [NiNo's Insane],NM,4.297535368903568,18.826701351030955
Yuma Mizonokuchi feat. Ai Ohsera - Princess Lily [Hard],NM,3.6007073077415,18.806693990214804
Ariabl'eyeS - Reincarnation [Suffering],NM,9.62141156646743,18.6412252254893
Andromedik - Invasion [Collab Extra],NM,5.2147177049820375,18.531552225930007
Seishun Buta Yarou Cast - Fukashigi no Karte [Uyamuya],NM,3.612963046116041,18.377699038357335
Teminite & MDK - Space Invaders [Dimensional Virtual Arcade],NM,8.036364079578016,18.151722172107355
Super Chorogons - Maid with Dragons (TV Size) [Peaceful],NM,5.382329078126003,18.108557250744894
Lil Mosey - Blueberry Faygo [Extreme],NM,5.980199236948766,17.981332617198177
TrySail - Utsuroi (Short Ver.) [mnyui's Extra],NM,5.279954856469124,17.954689709712515
Ikimonogakari - Blue Bird feat. k*chan [ dj-Jo Remix ] TV Size [Tweet],NM,5.049901302407212,17.787037821530276
Hyadain - Megaman Mix [Marathon],FL,2.804549854812267,17.77932387457021
Tsumiki - phony [Calvaria's Ex],HD,5.452934963020413,17.629460764448712
Knife Party & Tom Morello - Battle Sirens (RIOT Remix) [Djulus' Hyper],NM,3.5426349567514324,17.519019146837238
Omoi - Snow Drive(01.23) [pk's Insane],NM,4.649038423245296,17.41807062124196
ViViD - HIKARI (TV Size) [browiec's Insane],NM,4.49567413550735,17.227517822959605
Kondo Akihisa - Black Night Town (TV Size) [Vengeance],NM,6.040966600986662,16.93773372606136
YOASOBI - Gunjou [Irreplaceable],NM,5.0408967293365965,16.913771195971027
Mantis & Rekoil - Trauma [Senitoshi Collab],NM,7.30510962337498,16.911037223666078
"Katarzyna Bogusz, Ola Maciejewska, Przemyslaw Kleczkowski - Blogoslawieni Milosierni (Krysiek Remix) [Blessed are the Merciful]",NM,5.662186046317627,15.96946862345612
HAG - Colorful [Nevo's Expert],NM,5.47391888243804,15.938778661290781
Camellia - Exit This Earth's Atomosphere [Evolution],NM,6.748054818032312,15.741424974801248
Camellia feat. Nanahira - finorza [Collab Another],NM,4.807924090169241,15.468590706382606
Syoko Hoshi (CV: Satsumi Matsuda) - Zettai Tokken Shuchou Shimasu! Hoshi Syoko Solo Remix [Yuria's Insane],HD,4.019959841451758,14.83178547273241
GYZE - HONESTY [Haxwill's Slider Hell],NM,4.899758214243356,8.15323993959975
